1, 89, 89
2, 117, 163
3, 117, 204
4, 117, 204
5, 117, 204
6, 117, 208
7, 137, 254
8, 137, 254
9, 137, 254
10, 137, 257
11, 137, 341
12, 495, 699
13, 496, 702
14, 496, 702
15, 496, 702
16, 496, 702
17, 496, 702
18, 496, 703
19, 496, 703
20, 496, 703
21, 496, 703
29, 499, 706
99, 508, 715
307, 511, 718
2975, 511, 720
3058, 516, 725
3644, 516, 728
6493, 517, 729
6862, 517, 731
7059, 528, 742
7066, 537, 751
16498, 616, 889
16533, 617, 890
16867, 619, 892
17071, 624, 897
17135, 630, 903
17640, 631, 904
18039, 641, 914
26766, 641, 914
36787, 641, 914
48214, 641, 916
49910, 643, 918
50317, 675, 976
60864, 677, 978
65417, 677, 978
69779, 677, 978
72326, 677, 981
77015, 677, 981
81042, 680, 984
84342, 680, 984
89547, 680, 984
94732, 680, 984
101622, 680, 984
107947, 680, 984
114910, 680, 984
123697, 680, 984
136363, 680, 991
152797, 680, 991
169938, 680, 991
185963, 680, 991
202344, 680, 991
219324, 680, 991
231940, 682, 993
233151, 695, 1006
239473, 695, 1008
256143, 695, 1008
273230, 695, 1008
290255, 695, 1008
307654, 695, 1008
325018, 695, 1008
341967, 695, 1008
359022, 695, 1008
376105, 695, 1008
393058, 695, 1008
409500, 695, 1008
425717, 695, 1008
442876, 695, 1008
458363, 695, 1008
473388, 695, 1008
485057, 695, 1013
495962, 695, 1013
507157, 695, 1013
524080, 695, 1013
541999, 695, 1013
558418, 695, 1013
561193, 695, 1016
565749, 695, 1021
571013, 702, 1028
580446, 702, 1028
589292, 702, 1028
597637, 702, 1028
606703, 702, 1028
616397, 702, 1028
625750, 702, 1028
643307, 702, 1028
659931, 702, 1028
669356, 702, 1028
678765, 702, 1028
688701, 702, 1028
702233, 702, 1028
715544, 702, 1028
727911, 702, 1028
732816, 708, 1034
733063, 710, 1036
733760, 712, 1038
733776, 713, 1041
734237, 716, 1044
734309, 716, 1045
745369, 716, 1050
755549, 716, 1050
769655, 716, 1050
773276, 716, 1053
774453, 719, 1056
788345, 719, 1056
800592, 719, 1056
811417, 719, 1056
818998, 719, 1056
823669, 719, 1056
827543, 719, 1056
830377, 719, 1056
834212, 719, 1056
838508, 719, 1056
842918, 719, 1056
848562, 719, 1056
854978, 719, 1056
861331, 719, 1056
869628, 719, 1056
880542, 719, 1056
893920, 719, 1056
906389, 719, 1056
919817, 719, 1056
920906, 725, 1062
933733, 725, 1062
942046, 725, 1062
952065, 725, 1062
965041, 725, 1062
973405, 725, 1063
973556, 725, 1065
974110, 726, 1066
974285, 727, 1067
974538, 727, 1068
988990, 727, 1068
1002208, 727, 1068
1010015, 728, 1073
1011710, 728, 1074
1024780, 728, 1074
1036726, 728, 1074
1051470, 728, 1074
1053080, 728, 1089
1060010, 728, 1089
1066500, 728, 1089
1074894, 728, 1089
1089536, 728, 1089
1105590, 728, 1089
1120437, 728, 1089
1135415, 728, 1089
1150395, 728, 1089
1164771, 728, 1089
1179597, 728, 1089
1194402, 728, 1089
1209077, 728, 1089
1223571, 728, 1089
1234093, 728, 1089
1245931, 728, 1090
1256815, 728, 1090
1267813, 728, 1090
1281251, 728, 1090
1291761, 728, 1090
1297139, 728, 1092
1298901, 728, 1093
1310412, 728, 1093
1323968, 728, 1093
1338418, 728, 1093
1351993, 728, 1093
1366078, 728, 1093
1380061, 728, 1093
1390174, 728, 1093
1401758, 728, 1093
1414673, 728, 1093
1429249, 728, 1093
1443323, 728, 1093
1454786, 728, 1093
1467726, 728, 1093
1479886, 728, 1093
1482176, 728, 1099
1484728, 729, 1100
1493956, 729, 1100
1510077, 729, 1100
1519947, 729, 1100
1532157, 729, 1100
1536678, 729, 1100
1541473, 729, 1100
1547281, 729, 1100
1554057, 729, 1100
1559173, 729, 1100
1564719, 729, 1100
1570612, 729, 1100
1578571, 729, 1100
1588912, 729, 1100
1599818, 729, 1100
1607744, 729, 1100
1614599, 729, 1100
1626837, 729, 1100
1641144, 729, 1100
1651525, 729, 1100
1660415, 729, 1100
1669352, 729, 1100
1677408, 729, 1100
1684984, 729, 1100
1691920, 729, 1100
1699015, 729, 1100
1705228, 729, 1100
1714424, 729, 1100
1728761, 729, 1100
1742533, 729, 1100
1755803, 729, 1100
1768804, 729, 1100
1783582, 729, 1100
1796312, 729, 1100
1807072, 729, 1100
1818603, 729, 1100
1823070, 729, 1102
1823776, 729, 1109
1834821, 729, 1109
1842311, 729, 1109
1849294, 729, 1109
1855495, 729, 1109
1866111, 729, 1109
1876339, 729, 1109
1888556, 729, 1109
1900694, 729, 1109
1915117, 729, 1109
1928204, 729, 1109
1942501, 729, 1109
1949554, 729, 1109
1957224, 729, 1109
1966931, 729, 1109
1967214, 729, 1141
1980009, 729, 1141
1980597, 731, 1143
1986002, 731, 1149
1991442, 732, 1151
2006403, 732, 1151
2018780, 732, 1151
2030024, 732, 1151
2036876, 732, 1151
2049035, 732, 1151
2057673, 732, 1151
2068009, 732, 1151
2077384, 732, 1151
2090268, 732, 1151
2103649, 732, 1151
2116684, 732, 1151
2124215, 732, 1152
2132635, 732, 1152
2141495, 732, 1152
2148953, 732, 1152
2156840, 732, 1152
2163834, 732, 1152
2171200, 732, 1152
2178677, 732, 1152
2185707, 732, 1152
2192806, 732, 1152
2201402, 732, 1152
2213684, 732, 1152
2224786, 732, 1152
2236140, 732, 1152
2251390, 732, 1152
2262324, 732, 1152
